LAMMPS input structure data file written by python

978 atoms

3 atom types

8.9392455971937679e-02 1.7807008144028384e+01 xlo xhi
8.9493853400306023e-02 1.7827206546598298e+01 ylo yhi
1.7878639695739906e-01 3.5614312103041584e+01 zlo zhi

Masses

  1  16
  2  1
  3  28.0855

Atoms # charge

96       2       0.33072       17.2641       1.31108       12.9677
97       1       -0.729748       17.5486       2.75383       23.9263
98       2       0.396393       0.621305       2.15779       23.72
99       2       0.36317       17.6166       3.36788       23.2205
100       1       -0.756807       14.845       12.7607       20.4774
101       2       0.381193       6.29209       1.99027       14.1581
102       2       0.34336       15.5606       12.6031       21.0172
103       1       -0.728679       7.68133       16.016       14.3367
104       2       0.374573       7.72443       15.1356       14.8071
105       2       0.412317       8.264       15.9473       13.5903
106       1       -0.732767       15.7206       15.2146       19.4937
107       2       0.413786       16.302       15.7614       20.123
108       2       0.363728       15.3396       14.4484       19.9953
109       1       -0.673272       11.4798       9.23728       14.7648
110       2       0.371983       11.2352       8.5175       14.15
111       2       0.378429       15.1226       15.4412       26.0322
112       1       -0.74577       7.12745       3.59889       25.653
113       2       0.38852       8.99751       3.25898       15.6774
114       2       0.327426       7.55715       4.12531       26.3543
115       1       -0.676747       14.1141       17.2635       22.37
116       2       0.374776       14.2974       16.7332       23.1594
117       2       0.344245       14.692       0.329057       22.4893
118       1       -0.732919       16.5884       13.2719       10.8749
119       2       0.365177       16.8616       11.6478       23.2224
120       2       0.337095       5.88123       5.15876       17.0964
121       1       -0.759743       17.5052       13.1296       13.5485
122       2       0.365171       8.76657       9.31219       15.3208
123       2       0.377436       17.8388       12.3554       13.9576
124       1       -0.761261       17.6285       10.6031       10.0363
125       2       0.372876       3.61805       6.70025       11.6904
126       2       0.376388       16.859       10.1291       9.69854
127       1       -0.665874       10.5358       0.967038       12.3804
128       2       0.38533       10.4552       1.33658       11.4821
129       2       0.361178       11.4873       1.10594       12.6376
130       1       -0.723161       5.24553       15.2952       19.8214
131       2       0.348517       5.38143       15.5902       20.7906
132       2       0.372017       4.33487       15.1822       19.6591
133       1       -0.768828       6.44634       7.92872       26.9418
134       2       0.383846       6.92744       0.324635       12.7934
135       2       0.361428       7.3002       7.50806       26.6954
136       1       -0.733959       15.7431       4.7121       24.6966
137       2       0.378527       3.69911       4.71426       26.3484
138       2       0.380944       16.1073       3.94659       24.1923
139       1       -0.771948       2.24096       14.8077       19.9007
140       2       0.38393       1.40567       14.5894       20.3432
141       2       0.378657       2.57731       15.5517       20.4246
142       1       -0.707816       3.58892       12.6844       21.3446
143       2       0.359095       3.03111       12.7392       22.1264
144       2       0.347456       3.09407       13.2467       20.6932
145       1       -0.717901       16.9298       17.116       20.931
146       2       0.409745       16.363       0.0814944       21.1304
147       2       0.376332       17.2591       16.9143       21.8659
148       1       -0.755308       1.03347       3.24804       19.4153
149       2       0.399497       1.2755       2.36183       19.0891
150       2       0.357177       0.140671       3.36737       19.1246
151       1       -0.709603       16.4558       8.51267       22.0993
152       2       0.397572       17.1033       6.15912       24.361
153       2       0.361316       17.1165       8.59605       21.3355
154       1       -0.710092       14.387       4.20562       14.7917
155       2       0.371359       13.6374       3.69197       14.3564
156       2       0.370451       14.6324       4.89632       14.1455
157       1       -0.718109       10.5823       13.0682       19.1376
158       2       0.409239       8.20764       11.8236       26.9393
159       2       0.327749       11.5217       13.2795       19.409
160       1       -0.726233       6.77969       2.99889       22.7706
161       2       0.366562       6.99611       3.62806       23.4901
162       2       0.378588       7.26048       2.18198       23.0219
163       1       -0.701831       12.5536       17.6458       17.7573
164       2       0.359639       12.1601       0.0702034       16.8705
165       2       0.373462       11.8987       17.177       18.3182
166       1       -0.671117       15.9137       17.7816       24.5225
167       2       0.379154       16.5241       0.716779       24.4292
168       2       0.361643       16.3315       17.2994       25.262
169       1       -0.717907       14.8238       10.7188       9.87248
170       2       0.378613       14.6525       11.2933       9.13169
171       2       0.371394       15.1577       9.95891       9.47543
172       1       -0.752261       2.99271       16.4915       21.7707
173       2       0.382388       3.88312       16.2606       22.1313
174       2       0.371713       2.29698       16.2513       22.4208
175       1       -0.730519       4.28236       13.7497       17.3405
176       2       0.372247       10.9909       12.9959       15.4537
177       2       0.374357       4.17764       13.7214       16.346
178       1       -0.680664       8.72811       9.20027       11.4153
179       2       0.380564       8.17184       8.56381       11.0506
180       2       0.404717       9.17934       9.60138       10.6428
181       1       -0.697399       0.805176       17.5135       15.8541
182       2       0.36381       2.58244       2.97924       15.1451
183       2       0.403988       1.67343       16.8884       15.6894
184       1       -0.684812       4.32892       7.17426       20.4993
185       2       0.37324       4.82883       6.47902       21.0878
186       2       0.346055       4.78383       8.0147       20.7352
187       1       -0.686281       13.9764       9.61558       24.9158
188       2       0.356688       3.35777       13.6099       17.5624
189       2       0.376039       13.1027       9.83933       25.3368
190       1       -0.793467       5.14209       1.35996       8.91778
191       2       0.417502       5.30593       1.40685       8.02701
192       2       0.443017       4.99978       2.26712       9.17924
193       1       -0.718696       7.2565       10.4677       26.512
194       2       0.387584       4.70164       7.13045       27.0365
195       2       0.388354       7.09474       9.52428       26.861
196       1       -0.820142       13.564       13.6814       10.8688
197       2       0.327665       14.4535       2.17671       15.1105
198       2       0.424581       13.1112       14.2486       11.453
199       1       -0.71122       15.1416       6.51474       13.8122
200       2       0.355438       15.2703       6.22679       12.8616
201       2       0.385033       15.9329       6.15867       14.3686
202       1       -0.691647       7.38592       14.4156       25.1624
203       2       0.395624       6.90596       14.008       24.4236
204       2       0.379276       6.77892       14.7494       25.8747
205       1       -0.705217       10.2141       9.26207       21.6477
206       2       0.311099       10.2295       10.1546       22.2605
207       2       0.368636       10.6413       9.54751       20.8788
208       1       -0.839795       3.75       6.91451       26.8995
209       2       0.385602       13.3011       14.0428       20.4334
210       2       0.383714       15.3126       4.31867       25.4488
211       1       -0.66057       5.80902       4.43402       12.3151
212       2       0.393313       5.93642       3.77944       13.1021
213       2       0.376316       5.56852       5.34098       12.6302
214       1       -0.758553       8.35952       0.57354       9.24091
215       2       0.381252       7.68499       0.653632       9.97804
216       2       0.395864       5.73869       0.787748       18.8332
217       1       -0.70582       5.89292       17.3656       11.0434
218       2       0.351969       5.76608       17.7871       10.1002
219       2       0.384686       6.01197       16.5037       10.7487
220       1       -0.717911       1.09877       7.92122       20.7341
221       2       0.34578       15.1514       4.89295       11.1109
222       2       0.37856       14.3305       9.74985       13.1807
223       1       -0.720332       9.68169       6.4227       29.2353
224       2       0.44691       8.50477       7.24874       29.7321
225       2       0.381399       6.50168       10.7675       26.0333
226       1       -0.747614       0.294877       14.6819       25.0662
227       2       0.432382       16.9894       14.7424       25.1794
228       2       0.376547       0.672124       14.8964       25.9816
229       1       -0.718476       0.237278       4.85879       21.7077
230       2       0.346405       16.9856       4.93528       21.5856
231       2       0.346419       0.537922       4.70693       20.7931
232       1       -0.739777       3.50605       6.74087       12.6904
233       2       0.382465       11.4632       13.9379       12.7526
234       2       0.37549       5.41378       3.16749       14.8341
235       1       -0.668872       9.55221       5.83395       21.6028
236       2       0.357443       10.2002       6.24502       20.8813
237       2       0.364752       11.6807       7.24963       20.3761
238       1       -0.770913       8.9858       9.37444       17.2365
239       2       0.374115       8.30721       10.0753       17.2928
240       2       0.38023       9.78344       9.79739       17.5132
241       1       -0.701007       17.2456       11.0864       16.7655
242       2       0.35471       17.5359       10.5022       17.5151
243       2       0.33171       16.8706       10.45       16.1853
244       1       -0.713324       16.8935       6.4065       18.6561
245       2       0.37093       16.7106       5.52681       18.2276
246       2       0.393068       17.4019       6.94671       18.0523
247       1       -0.764177       2.9304       8.64893       17.4636
248       2       0.373717       12.7573       17.7272       24.9686
249       2       0.383867       3.63797       8.19206       17.0754
250       1       -0.750808       14.866       8.51586       18.1017
251       2       0.399396       14.5979       7.62825       17.7384
252       2       0.370438       15.8045       8.58922       17.954
253       1       -0.642891       8.46793       5.52627       24.1149
254       2       0.367861       9.41986       5.40973       24.3545
255       2       0.362573       8.06822       4.94111       24.714
256       1       -0.742952       15.1828       5.87756       11.1411
257       2       0.359534       14.7301       9.91142       21.9923
258       2       0.354847       16.1339       6.21865       11.2135
259       1       -0.736614       17.533       6.98373       24.0944
260       2       0.416544       3.16668       9.21255       18.1483
261       2       0.378056       17.2568       7.5688       24.8098
262       1       -0.716043       5.83164       15.871       22.5578
263       2       0.357       6.46773       15.0865       22.4933
264       2       0.364847       6.3424       16.6931       22.7257
265       1       -0.714417       3.48987       9.90701       19.9136
266       2       0.343172       17.5181       10.9896       20.4999
267       2       0.327898       2.69988       9.51497       20.3826
268       1       -0.716021       5.83702       2.61845       18.8565
269       2       0.333576       5.77335       3.38773       18.2416
270       2       0.387662       5.02651       2.58148       19.3336
271       1       -0.726625       1.69647       0.662894       18.6815
272       2       0.36393       2.51534       0.255244       18.4986
273       2       0.352605       1.23159       0.0950879       19.3155
274       1       -0.691012       4.24637       13.6985       14.5208
275       2       0.359707       4.68661       13.1778       13.8205
276       2       0.375635       3.33819       13.9608       14.2007
277       1       -0.725381       6.58151       11.4172       13.7693
278       2       0.394161       5.93351       11.1392       13.1185
279       2       0.38469       7.18071       10.6447       13.9171
280       1       -0.740013       15.3406       4.46529       20.324
281       2       0.338775       15.7755       5.29905       19.9617
282       2       0.410127       14.5348       4.41374       19.8788
283       1       -0.727581       0.178474       5.73356       11.8261
284       2       0.35732       17.6983       6.10532       12.6787
285       2       0.390064       17.7362       3.46166       16.8659
286       1       -0.70052       3.66855       2.62402       20.6946
287       2       0.397073       11.1534       7.05147       28.7652
288       2       0.396025       9.91336       5.76743       29.8403
289       1       -0.756416       13.2919       0.178642       12.3613
290       2       0.402899       13.3945       3.32094       22.3207
291       2       0.38077       15.5911       13.3919       10.9793
292       1       -0.740946       12.5886       4.54121       19.2057
293       2       0.416282       14.4197       5.54732       27.3996
294       2       0.403005       12.3686       4.36232       18.2659
295       1       -0.873147       15.8778       0.952261       8.9376
296       2       0.405244       15.4368       0.0806869       9.29023
297       2       0.384921       2.32001       10.7168       14.907
298       1       -0.703621       13.7709       12.6315       23.9397
299       2       0.394741       6.66899       11.3145       17.4411
300       2       0.365698       13.8665       12.269       24.8609
301       1       -0.70163       11.8058       3.45641       16.9023
302       2       0.375058       11.9314       2.51209       16.5479
303       2       0.356752       14.5409       1.09655       13.9062
304       1       -0.705572       12.6756       10.6549       12.3089
305       2       0.361297       12.9185       10.1131       11.549
306       2       0.360486       12.7662       11.5644       11.9925
307       1       -0.713577       8.35438       5.08608       12.2136
308       2       0.364688       7.37334       5.30344       12.4877
309       2       0.342212       8.76315       5.9177       12.5272
310       1       -0.72259       13.44       8.1246       20.4877
311       2       0.370533       13.8663       8.05334       19.6027
312       2       0.340475       14.0872       7.67758       21.0631
313       1       -0.762805       12.3732       9.06172       9.61155
314       2       0.388988       4.92908       12.2754       17.6561
315       2       0.379312       12.811       9.95538       9.63321
316       1       -0.72977       8.07273       4.03018       20.3328
317       2       0.372007       7.90684       3.52124       21.1515
318       2       0.389897       7.3662       3.80169       19.7862
319       1       -0.772756       17.7514       13.5663       20.8394
320       2       0.36093       6.35124       3.34126       26.1359
321       2       0.374095       13.5311       2.4133       23.5808
322       1       -0.710119       4.47982       0.872227       23.7869
323       2       0.380555       5.22115       1.3845       23.4215
324       2       0.399381       4.39963       1.04454       24.6931
325       1       -0.721557       6.32005       17.2922       26.9229
326       2       0.377335       9.64901       17.4367       25.6622
327       2       0.389299       6.79143       16.6298       27.3907
328       1       -0.726801       4.07343       10.5423       14.9225
329       2       0.358495       4.86166       10.3572       14.4797
330       2       0.325818       12.3182       0.883119       14.5024
331       1       -0.714286       16.2854       17.2896       12.3312
332       2       0.339561       17.2664       17.2578       12.3471
333       2       0.36547       16.0506       16.7566       11.5614
334       1       -0.737282       11.6609       9.53417       26.532
335       2       0.412629       12.1363       9.09796       27.2332
336       2       0.387366       11.6369       10.4059       26.7812
337       1       -0.715562       11.3098       12.5338       22.6522
338       2       0.401346       0.618299       13.6619       13.5048
339       2       0.357755       10.8636       11.7859       23.1601
340       1       -0.818518       1.9695       10.2323       25.5777
341       2       0.356151       5.83298       7.27523       17.1348
342       2       0.379885       15.3472       8.42439       25.9766
343       1       -0.714172       2.01266       1.52175       22.7
344       2       0.351376       1.93813       0.533862       22.5225
345       2       0.374363       2.86239       1.51998       23.2609
346       1       -0.76956       14.8589       16.4091       10.0227
347       2       0.37145       14.037       16.1902       9.56848
348       2       0.363342       15.4754       15.8827       9.54307
349       1       -0.705575       14.1514       5.97725       17.0243
350       2       0.407868       13.1954       5.93234       17.0708
351       2       0.401737       14.0607       5.38245       24.2132
352       1       -0.72588       10.3407       16.0532       15.6357
353       2       0.351009       9.42769       15.7704       15.5842
354       2       0.379809       10.7629       15.3463       16.0747
355       1       -0.839984       17.6792       15.3677       9.59498
356       2       0.341977       4.05788       9.91327       15.6349
357       2       0.399611       17.1848       14.627       10.0752
358       1       -0.687345       16.5496       11.5899       25.4739
359       2       0.399009       16.9407       11.0915       26.1454
360       2       0.359481       15.6497       11.6966       25.7971
361       1       -0.729509       12.5034       14.5728       20.4956
362       2       0.438637       17.6902       4.06745       25.4567
363       2       0.347091       11.9709       14.2796       21.2375
364       1       -0.683759       1.0468       7.96779       13.6682
365       2       0.332345       1.14777       8.94583       13.7553
366       2       0.363359       1.87389       7.68523       13.3552
367       1       -0.67899       3.33675       0.767806       12.0912
368       2       0.324473       3.40701       1.46258       12.8163
369       2       0.359157       4.25829       0.795509       11.7444
370       1       -0.631988       13.295       5.7826       23.727
371       2       0.411568       15.5133       -0.0896433       15.4266
372       2       0.401289       12.5031       5.51852       24.2226
373       1       -0.714614       5.79331       17.2706       15.9095
374       2       0.437926       5.72391       17.3834       16.886
375       2       0.414788       6.58444       16.8205       15.7002
376       1       -0.722753       8.94222       3.33486       16.6571
377       2       0.39267       12.4463       6.43647       9.96899
378       2       0.413808       8.05533       3.8058       16.7609
379       1       -0.689446       7.43956       0.84215       13.4299
380       2       0.397664       12.6665       14.2037       16.7454
381       2       0.385367       7.45363       0.329561       14.2847
382       1       -0.728032       7.02672       9.76771       23.1178
383       2       0.392375       7.2312       9.00806       22.4872
384       2       0.391166       6.34464       9.43529       23.7622
385       1       -0.693483       8.32793       9.05321       14.4203
386       2       0.383645       9.08328       8.76064       13.9041
387       2       0.439792       0.89368       10.3048       8.53077
388       1       -0.712154       8.92971       15.3102       11.8221
389       2       0.420719       8.48566       15.3265       11.0257
390       2       0.415381       2.22876       9.50974       24.9435
391       1       -0.717195       2.34431       4.17436       12.5304
392       2       0.342233       2.16833       4.08664       13.4255
393       2       0.367923       1.51597       4.63179       12.2448
394       1       -0.718344       14.3421       14.7853       17.0969
395       2       0.391534       14.7487       14.8525       18.01
396       2       0.375574       14.6309       15.6419       16.7269
397       1       -0.763317       5.40674       7.62033       16.3544
398       2       0.334108       5.90915       7.21068       15.6509
399       2       0.361376       3.00122       3.22945       20.5392
400       1       -0.72646       3.05584       12.8219       10.669
401       2       0.370979       3.04385       11.892       11.0488
402       2       0.408188       2.704       12.756       9.77502
403       1       -0.729041       17.015       3.8263       17.431
404       2       0.343799       16.4406       3.02575       17.694
405       2       0.410964       7.26608       12.8548       14.5665
406       1       -0.719708       5.22832       17.7465       18.4131
407       2       0.396404       4.02271       16.6234       15.8266
408       2       0.37021       5.26174       17.0316       19.0533
409       1       -0.744017       13.5808       12.1889       26.651
410       2       0.40261       13.5974       12.2121       27.6193
411       2       0.361416       12.8785       12.8323       26.5683
412       1       -0.736295       0.270808       8.22833       16.8589
413       2       0.32287       0.351316       8.74388       16.041
414       2       0.391102       1.21485       8.1769       17.0563
415       1       -0.734134       2.28591       10.4295       11.7437
416       2       0.365281       14.2208       17.6697       12.057
417       2       0.356099       14.6464       11.8591       20.1749
418       1       -0.740444       10.8485       10.2868       19.0388
419       2       0.376485       11.7379       10.3727       18.5616
420       2       0.38691       10.517       11.2159       19.1603
421       1       -0.718282       2.54004       8.21052       23.7027
422       2       0.38364       3.45028       7.97379       24.096
423       2       0.387185       2.01983       7.46965       23.7975
424       1       -0.84153       9.34004       3.18195       8.72959
425       2       0.444523       9.97184       3.43903       9.41752
426       2       0.413936       7.51789       3.76286       8.58055
427       1       -0.702242       2.6682       5.12473       23.5867
428       2       0.395363       2.27251       5.08495       24.4313
429       2       0.366674       1.9073       5.12343       22.9685
430       1       -0.716417       5.28691       14.9059       8.02282
431       2       0.37853       4.81279       15.784       7.90267
432       2       0.374159       5.22917       14.5957       7.10757
433       1       -0.720429       12.9487       15.0181       13.0604
434       2       0.331266       13.8115       14.8123       13.5269
435       2       0.340467       12.914       16.0546       13.119
436       1       -0.733057       4.79197       11.5909       24.9185
437       2       0.388174       10.0271       13.4737       19.9015
438       2       0.338481       4.66083       12.4768       24.5862
439       1       -0.733723       12.125       0.775408       10.0137
440       2       0.39645       12.263       1.4284       9.39381
441       2       0.377318       11.9574       17.737       9.43438
442       1       -0.688746       15.047       1.51316       17.8172
443       2       0.326153       15.218       1.71659       16.9003
444       2       0.39324       13.7254       3.69259       9.34733
445       1       -0.72194       11.7589       0.975676       15.3241
446       2       0.398138       0.488397       17.2023       16.7459
447       2       0.357109       11.1619       0.187199       15.2234
448       1       -0.69583       14.9817       13.3261       14.6375
449       2       0.37699       15.7253       13.4105       13.9804
450       2       0.355001       15.078       14.1467       15.2023
451       1       -0.752316       16.9094       11.2166       22.3156
452       2       0.346869       3.62302       10.683       20.4755
453       2       0.371559       16.6453       10.2634       22.4244
454       1       -0.644175       3.38009       3.16351       9.76811
455       2       0.396191       3.13015       3.82944       10.4289
456       2       0.373018       2.80374       2.41692       9.96275
457       1       -0.65511       8.24262       0.616572       16.7743
458       2       0.379037       8.52548       1.55674       16.6385
459       2       0.33711       9.05984       0.177146       16.9917
460       1       -0.772891       7.49536       0.458883       23.7758
461       2       0.409463       7.48567       0.399741       24.7332
462       2       0.381901       3.25838       2.06097       21.3871
463       1       -0.730628       5.02961       8.64104       24.6443
464       2       0.334475       4.78766       9.63192       24.8096
465       2       0.391502       5.16814       8.32939       25.5496
466       1       -0.762264       9.31675       1.60786       21.9424
467       2       0.372344       9.01393       1.0805       21.2801
468       2       0.342127       8.79882       1.33919       22.7455
469       1       -0.688099       15.8411       1.98345       21.2603
470       2       0.387338       16.1319       2.78601       20.7799
471       2       0.370133       15.2297       2.27414       22.0054
472       1       -0.74046       7.19216       6.39163       10.1298
473       2       0.409457       7.47697       5.69163       10.7964
474       2       0.398073       9.31695       15.9826       23.5102
475       1       -0.775088       1.40655       10.9355       14.5739
476       2       0.361336       0.805582       11.0643       15.2758
477       2       0.372177       0.785753       14.8398       17.5876
478       1       -0.707634       5.14202       9.86296       11.7788
479       2       0.393606       2.7699       13.8412       24.8763
480       2       0.383898       4.17336       9.78782       11.6599
481       1       -0.763917       4.14409       5.35832       16.8906
482       2       0.377348       3.75939       5.40487       17.8148
483       2       0.358958       4.37291       6.23038       16.4746
484       1       -0.716369       3.43279       3.47611       15.0976
485       2       0.395294       16.9449       7.92655       22.8495
486       2       0.380967       3.48419       3.92564       15.9802
487       1       -0.733002       15.4113       14.8506       25.3787
488       2       0.363675       14.7223       14.186       25.4473
489       2       0.341608       17.0545       13.6129       20.2776
490       1       -0.713207       10.4459       12.3551       14.8604
491       2       0.375779       9.52513       12.6548       15.0588
492       2       0.371431       13.7679       11.8401       23.4136
493       1       -0.718656       3.14533       16.2326       16.0614
494       2       0.347781       6.12564       12.2735       23.4616
495       2       0.346893       3.3824       15.4395       16.6073
496       1       -0.658176       15.0173       9.2341       13.5453
497       2       0.396325       9.1063       5.28313       28.2188
498       2       0.405111       14.6936       8.3589       13.7116
499       1       -0.784356       0.942741       2.64175       15.6412
500       2       0.372872       0.488635       2.54033       14.7399
501       2       0.37944       0.979356       1.68766       15.8928
502       1       -0.753136       13.9014       10.3202       22.179
503       2       0.361427       6.58838       8.08003       27.919
504       2       0.362135       13.2471       9.746       21.7413
505       1       -0.740163       1.89529       12.7363       23.8825
506       2       0.354498       1.05725       13.2605       24.2017
507       2       0.372129       1.74516       11.9603       24.449
508       1       -0.617715       5.55137       13.7182       10.5915
509       2       0.410653       5.52081       14.1525       9.67692
510       2       0.408411       4.77697       13.1143       10.7018
511       1       -0.754595       7.88424       7.79609       21.5534
512       2       0.42198       0.434512       6.17927       9.04609
513       2       0.431326       8.30585       7.08459       22.0433
514       1       -0.716874       12.6338       0.92826       24.7054
515       2       0.364229       17.6186       12.8626       21.4709
516       2       0.413326       12.6711       1.34491       25.5434
517       1       -0.746154       1.48917       13.1256       17.7129
518       2       0.34491       1.64299       13.4357       18.6202
519       2       0.374096       0.778795       12.4615       17.7583
520       1       -0.756677       17.2126       2.2308       13.2665
521       2       0.403785       17.2663       1.49583       10.1382
522       2       0.397724       16.3217       2.30251       13.4826
523       1       -0.655865       7.58018       15.1576       18.1569
524       2       0.395984       6.76123       14.7914       18.4914
525       2       0.364851       7.75568       15.8086       18.8428
526       1       -0.688905       17.7982       10.5066       19.6587
527       2       0.404979       3.76656       10.5442       28.5684
528       2       0.346838       0.491642       9.63444       19.967
529       1       -0.715458       11.3482       5.40108       25.632
530       2       0.403789       12.0657       5.30325       26.2749
531       2       0.382767       10.6805       6.04849       25.9309
532       1       -0.693531       13.9935       3.13342       23.0889
533       2       0.423188       6.94877       15.3014       8.61089
534       2       0.406721       12.689       0.276787       11.607
535       1       -0.683732       9.32444       11.0188       24.059
536       2       0.391147       8.47882       10.4843       23.8517
537       2       0.392969       9.14962       11.3615       25.0395
538       1       -0.775016       11.7426       13.8103       16.6562
539       2       0.378109       11.429       13.4311       17.5143
540       2       0.398743       14.3913       5.31085       16.3179
541       1       -0.762242       1.97391       14.4778       13.0097
542       2       0.365242       2.41391       14.0293       12.1798
543       2       0.422458       1.77009       15.3642       12.7527
544       1       -0.72926       15.7147       16.7783       15.5801
545       2       0.375131       16.7086       16.6647       15.663
546       2       0.343655       3.85748       11.3692       24.9176
547       1       -0.731077       0.215541       2.04056       10.4774
548       2       0.375289       3.11584       6.06801       19.7288
549       2       0.351153       0.187854       2.05723       11.4927
550       1       -0.708971       9.4826       3.08774       13.9271
551       2       0.395994       8.84693       3.52686       13.4546
552       2       0.407146       9.45826       2.23341       13.4639
553       1       -0.76643       13.1412       16.6136       26.621
554       2       0.402558       14.2441       1.01882       17.9044
555       2       0.353165       12.2983       16.1581       26.517
556       1       -0.703354       7.93159       11.3278       20.4309
557       2       0.381745       7.98815       11.9892       21.1134
558       2       0.337605       7.79845       10.5828       21.0065
559       1       -0.688713       11.0891       14.3608       26.2903
560       2       0.358196       11.3333       14.5593       27.191
561       2       0.384677       10.4835       15.0754       26.003
562       1       -0.70994       12.0214       2.74604       21.129
563       2       0.386499       12.0958       3.13097       20.2413
564       2       0.35493       11.0726       2.53522       21.2166
565       1       -0.752093       6.11175       6.87075       13.5107
566       2       0.363652       5.14764       7.04321       13.598
