# LAMMPS data file written by OVITO
978 atoms

3 atom types

0.0 17.8964006 xlo xhi
0.0 17.9167004 ylo yhi
0.0 35.7930985 zlo zhi

Masses

   1 15.999
   2  1.00
   3  28.085

Atoms # charge

1       1       0.0       5.357360454       -2.106627197       6.926075073
2       2       0.0       4.464390131       -1.727056784       6.626000343
3       2       0.0       5.919526502       -1.841577244       6.226813099
4       1       0.0       3.046710939       8.442444935       -11.37398689
5       2       0.0       3.309428556       8.151079019       -10.47276384
6       2       0.0       2.335816493       -8.769599440       -11.16471221
7       1       0.0       5.958536303       -8.878294285       16.64297578
8       2       0.0       6.775726104       -8.416311802       16.92258840
9       2       0.0       6.060083886       8.925430330       15.66405263
10       1       0.0       -2.756973297       -8.831167416       -14.31002788
11       2       0.0       -3.349474855       8.322742696       -14.59172340
12       2       0.0       -3.394502336       -8.088167076       -14.33327822
13       1       0.0       -3.886635285       0.3704186007       12.49197894
14       2       0.0       -4.753728359       -0.7236089970       8.974836219
15       2       0.0       -4.505450897       0.7246429184       11.81907102
16       1       0.0       1.556010935       -5.781184128       16.22120363
17       2       0.0       2.443877516       -5.477988803       15.95856964
18       2       0.0       1.739937374       -5.811817451       17.21030247
19       1       0.0       -3.739760293       -5.208405025       -11.18798915
20       2       0.0       -3.621952392       -4.981621217       -10.21799071
21       2       0.0       3.644203375       1.974961404       14.86221588
22       1       0.0       -6.915415974       -2.242803475       -9.719208718
23       2       0.0       -7.192718306       -3.176915421       -9.736423294
24       2       0.0       -6.283913598       -2.227037467       -8.991353554
25       1       0.0       4.740972140       -2.947090548       9.448913830
26       2       0.0       2.393021357       -4.633802617       8.174785766
27       2       0.0       4.958554779       -2.663317200       8.495550605
28       1       0.0       -7.849282532       -6.611931509       -15.93700505
29       2       0.0       -7.917995760       -7.594528348       -15.86222205
30       2       0.0       -8.571597281       -6.318468118       -15.33693485
31       1       0.0       -4.468843155       7.023255377       -14.37376210
32       2       0.0       -4.944058038       7.127748696       -13.51010811
33       2       0.0       -3.726499607       6.496890423       -14.10568743
34       1       0.0       5.871917936       -5.595634411       -9.738195077
35       2       0.0       5.804944666       -4.691582333       -9.362290454
36       2       0.0       6.391367874       -6.137824478       -9.053658898
37       1       0.0       2.560651031       -3.731730079       -15.88456098
38       2       0.0       -4.647921514       -5.529740830       -11.35005697
39       2       0.0       2.169698650       -3.289961434       -16.65205536
40       1       0.0       -2.843533805       7.400838108       17.07578906
41       2       0.0       -2.687396104       7.300253532       -17.76531826
42       2       0.0       -2.599059491       6.523055829       16.65866580
43       1       0.0       -6.985204174       -6.044908973       10.22840710
44       2       0.0       -3.793916735       8.032534982       11.60914305
45       2       0.0       -6.700644610       -6.775250675       10.80696391
46       1       0.0       3.808911860       8.216186567       9.994152304
47       2       0.0       3.006475524       8.007569145       10.54514802
48       2       0.0       1.907828459       8.054165488       8.217491949
49       1       0.0       3.679935220       5.114338703       8.060657874
50       2       0.0       2.888995170       4.788122962       7.591996708
51       2       0.0       4.038340086       5.775103934       7.427125608
52       1       0.0       0.2720489975       4.964486965       -9.575949924
53       2       0.0       -1.638804466       4.486180025       -9.562466766
54       2       0.0       -0.3692498247E-01       4.860535699       -10.48494650
55       1       0.0       7.640966784       -6.607985567       -14.59590865
56       2       0.0       7.436856110       -7.498246187       -14.91393583
57       2       0.0       7.355892707       -6.565764053       -13.66704480
58       1       0.0       -8.066621876       6.412775061       -11.21419081
59       2       0.0       -7.489756789       5.768248889       -10.77536420
60       2       0.0       -8.839434142       6.002611774       -11.66805348
61       1       0.0       -6.518821979       -0.9657281717       14.10250341
62       2       0.0       -6.469143425       -0.6479972022       13.21672683
63       2       0.0       -7.543347285       -0.9889091767       14.33706513
64       1       0.0       4.733374269       1.734195643       -15.65536401
65       2       0.0       4.109557288       1.916613210       -14.95587938
66       2       0.0       4.211176339       1.752443782       -16.50344092
67       1       0.0       -0.1644671313       1.029833730       -16.66390536
68       2       0.0       6.744666029       -3.222260649       13.04517408
69       2       0.0       -0.3056335904       0.2980991346       -16.05815210
70       1       0.0       3.173685083       1.949079642       11.18706555
71       2       0.0       2.590542503       1.919411717       10.42862478
72       2       0.0       3.887043676       1.355023099       10.99875138
73       1       0.0       -6.099794694       0.5312174523       6.434784454
74       2       0.0       -5.694564580       0.6117837591       5.527825001
75       2       0.0       -6.420553710       1.453926577       6.739245341
76       1       0.0       -8.503257344       1.643144200       -10.00835271
77       2       0.0       -5.626070057       5.800125790       -9.157938020
78       2       0.0       -8.459160766       1.578507706       -10.96204651
79       1       0.0       0.8964579911       8.015826311       8.260361876
80       2       0.0       0.6536611770       7.521272351       7.454879843
81       2       0.0       0.9163934304       4.756448449       10.10261472
82       1       0.0       7.470426783       -2.182018304       -12.77925977
83       2       0.0       7.055703195       -3.075477900       -12.96508175
84       2       0.0       7.576455270       -2.077119671       -11.77868508
85       1       0.0       7.327104807       3.376627022       11.49659670
86       2       0.0       6.425921204       3.604410449       11.06430483
87       2       0.0       7.069208163       2.892141560       12.26639343
88       1       0.0       2.350469538       -6.355292684       -16.91492981
89       2       0.0       1.711697189       -7.075686467       -16.76893607
90       2       0.0       3.217296056       -6.828781132       -17.18644110
91       1       0.0       -7.109636778       -0.4682507146       -16.83135860
92       2       0.0       -7.259447972       -0.7694860708       -15.91266392
93       2       0.0       -3.116398975       -0.3604374855       -15.77637680
94       1       0.0       -1.913763767       -0.7487699500       9.690873202
95       2       0.0       -2.737967665       -0.4538005488       9.238615532
96       2       0.0       -1.964906533       -1.548023287       11.32253704
97       1       0.0       -8.010779583       -4.788678429       -9.625103475
98       2       0.0       -8.791715344       -5.382686921       -9.480663428
99       2       0.0       -7.454164230       -5.032651757       -8.865911992
100       1       0.0       -8.359710145       5.628641067       15.12597830
101       2       0.0       -8.006801120       6.053935825       14.29159065
102       2       0.0       8.587840401       5.551830129       14.98574490
103       1       0.0       3.177201868       -5.873113391       -12.27031857
104       2       0.0       3.479782967       -6.363587000       -11.48551258
105       2       0.0       2.548333230       -5.210784984       -11.89945681
106       1       0.0       -5.448163698       8.305349385       16.88130599
107       2       0.0       -4.565790305       7.841147879       16.90602104
108       2       0.0       -5.757998400       8.045214822       17.83756830
109       1       0.0       1.362259444       7.372792638       10.83750890
